StartDate,EndDate,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q5,Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q9,Q8,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q11,Q12,Q12_6_TEXT,Q13_1,Q13_2,Q13_3,Q13_4,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_7_TEXT,Q19,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q18,Q23,Q24,Q25,Q26,Q26_1_TEXT,Q27,Q27_1_TEXT,Q28,Q29,Q30,Q31,Q32,SCREENED
10/5/2017,10/5/2017,207.194.173.151,100,443,1,10/5/2017,R_86r0fnowCOxdapP,53.794998168945,-130.43099975586,anonymous,EN,150,3,3,2,2,2,2,5,7,1, ,1,1, , , , ,4,4,4,5,5,2,1,1,2,5,5,2,4,3,1,1, ,4,1,1,5,5,4,5,5,5,1,1, , ,1, ,1, , , , , , ,1, , ,2,3,1,3,1,2,1,1,3,1,1,6,1, 
10/5/2017,10/5/2017,24.244.32.148,100,473,1,10/5/2017,R_3PNp5uCRBa4BNWc,49.234405517578,-123.1450958252,anonymous,EN,154,5,1,5,1,2,2,2,1,1, , , , , , , ,2,2,5,5,1,1,1,2,1,5,5,1,1,1,2,3, ,3,5,1,5,5,5,5,2,2,2, , , , , , , , ,No, , , , , ,1,3,4,2,4,1,1,1,0,1,2,2,3,1, 
10/5/2017,10/5/2017,96.53.57.186,100,561,1,10/5/2017,R_27rsOCuXwGNHTBm,49.286605834961,-123.1157989502,anonymous,EN,150,7,6,2,2,1,2,2,2,1, , ,1, , , , ,2,1,5,4,5,1,1,2,2,5,5,5,5,1,2,4, ,4,1,1,4,1,2,4,3,4,1,1, , , , , ,1,I spent so much on carsharing that I decided to invest that money in maintaining my bike.,"I found deadzones where it was really hard to book a car during certain times of the day. It definitely added to my efforts to bike/walk more. I've thought about taking transit to where cars are available,  but once I'm on transit I figured I might as well take it all the way to my destination. I also don't really enjoy driving in Vancouver.", ,1, , , , ,3,2,1,3,1,2,1,0,1,2,1,2,1, 
10/5/2017,10/5/2017,99.230.102.160,100,683,1,10/5/2017,R_2V2rBipz9tixlS6,43.640396118164,-79.39949798584,anonymous,EN,150,6,5,2,1,2,5,1,1,1, ,1,1, , , , ,2,3,5,5,4,2,2,1,1,5,3,1,3,1,1,1, ,3,3,1,3,5,5,5,5,5,2, , , , , , , , ,"I think most people vastly underestimate how much it costs them to own and operate a car every year, especially with depreciation. Car-share is the future, especially as technology improves. We learned about it through social media, tried it out, then sold our truck and never looked back.", , , , , ,1,2,2,1,4,1,2,1,0,1,1,3,5,1, 
10/5/2017,10/5/2017,216.19.186.205,100,760,1,10/5/2017,R_0lbaUjbmCgiRtIZ,49.276702880859,-123.13000488281,anonymous,EN,150,7,1,3,1,1,4,2,1,1, ,1,1, , , , ,1,4,5,5,1,1,1,1,2,5,5,3,5,1,1,2, ,4,5,4,5,5,5,5,3,5,2, , , , , , , , , , , , ,1, , ,1,2,1,3,1,1,1,0,1,2,3,4,1, 
10/5/2017,10/5/2017,174.7.176.42,100,994,1,10/5/2017,R_AmoKIdtkVCG4VTr,49.283294677734,-123.12979888916,anonymous,EN,150,7,4,5,1,1,2,1,1,1, , , , , , , ,1,2,5,5,1,1,1,2,1,3,2,1,1,1,2,4, ,3,1,5,3,5,4,4,2,4,2, , , , , , , , ,"I use car sharing to get myself outside of Vancouver, to places that transit is not an option (ex. hiking in Squamish, Pemberton ect.) I wish that there was an option where I could gain more kilometres in my trip (perhaps at a higher hourly rate for more distance?) or additionally if I'm to book for multiple days I believe that the kilometers of booking for one day should be multiplied by the number of days of the booking.", , , ,1,1, ,2,1,2,4,1,1,1,0,1,2,1, ,1, 
10/5/2017,10/5/2017,206.12.55.161,100,319,1,10/5/2017,R_3RlyiYZvvhUZVMn,49.463500976562,-122.82199859619,anonymous,EN,150,7,1,6,1,1,2,2,2,1, , , , , , , ,1,4,4,5,4,3, , ,2,4,5,4,4, ,2,2, ,3,4,4,4,4,4,4,4,4, , , , , , , , , , , , , , , ,1,3,1,1,4,1,1,1,0,1,1,4,3,1, 
10/5/2017,10/5/2017,184.69.102.122,100,524,1,10/5/2017,R_2uw81czP4H7QhIJ,48.499298095703,-123.40029907227,anonymous,EN,154,6,2,2,1,1,3,2,2,1, ,1,1, , , , ,3,5,5,5,5,1,1, ,1,5,5,5,5,1,1,1, ,4,4,4,4,5,5,5,5,5,2, , , , , , , , , , , , ,1, , ,3,3,1,3,1,1,1,0,1,1,2,3,1, 
10/5/2017,10/5/2017,24.80.53.197,100,767,1,10/5/2017,R_1HcyIX0q17Jpc79,49.227493286133,-122.9300994873,anonymous,EN,138,7,3,5,2,1,2,1,1,1, ,1,1, , , , ,2,4,5,5,2,1,2,1,2,4,5,2,2,1,1,2, ,4,4,5,4,4,4,4,2,4,2, , , , , , , , , , , , , , ,1,2,3,1,4,1,2,1,0,1,2,3,3,1, 
10/5/2017,10/5/2017,142.103.70.1,100,452,1,10/5/2017,R_2CoXU8lIC13GKHa,49.463500976562,-122.82199859619,anonymous,EN,150,6,5,5,1,1,3,1,1,1, ,1,1, , , , ,3,5,5,5,4,3,1,1,2,5,5,4,4,1,2,2, ,2,4,5,5,5,4,5,5,5,2, , , , , , , , , , , , , , ,1,1,2,2,3,1,2,1,0,1,2,1,4,1, 
10/5/2017,10/5/2017,23.16.216.23,100,715,1,10/5/2017,R_DwoY2Z5ZEs8QZix,49.232696533203,-123.09170532227,anonymous,EN,150,2,1,4,1,1,2,1,1,1, , , , , , , ,3,3,3,5,3,1,3, ,2,4,5,3,5,2,2,4, ,3,5,2,5,5,5,5,1,5,1,1, , , , , ,1,"I wasn't able to afford it for a while, so took transit and walked.", , ,1, , , , ,1,3,2,3,1,1,1,0,1,2,1,1,1, 
10/5/2017,10/5/2017,154.20.190.12,100,742,1,10/5/2017,R_BuhaULcK01iOgUh,49.279495239258,-123.06669616699,anonymous,EN,150,3,4,2,1,2,2,3,3,1, ,1, , , , , ,4,5,5,5,5,3,3,1,1,3,5,3,4,3,1,5, ,3,4,1,4,4,4,2,1,5,2, , , , , , , , ,"We use MODO for short work trips, Car2Go is great for one way trips when alcohol may be consumed after arriving.", ,1, ,1, , ,3,3,2,2,1,2,1,1,1,2,2,4,1, 
10/5/2017,10/5/2017,64.251.82.226,100,487,1,10/5/2017,R_1JWLkiwitrFLL4I,49.286605834961,-123.1157989502,anonymous,EN,150,7,2,3,1,3,3,1,1,1, , ,1, , , , ,1,1,4,5,2,4,1, ,2,4,4,4,4,1,2,3, ,2,3,5,2,4,4,2,4,5,2, , , , , , , , , , ,1, , , , ,2,1,1,3,1,2,1,0,1,1,2,5,1, 
10/5/2017,10/5/2017,142.90.103.132,100,331,1,10/5/2017,R_DVqNVtylYqSYbqp,49.463500976562,-122.82199859619,anonymous,EN,150,6,5,4,1,1,3,1,1,1, ,1,1, , , , ,3,5,5,5,4,1,1, ,2,5,5,1,1,3,2,4, ,4,1,5,1,5,4,5,3,4,2, , , , , , , , ,"The main reason I use car-shares is that they are cheaper than owning a car.  Though, as a consequence of paying per trip, I take fewer trips than I would if I did own a car.", ,1, , , , ,1,2,1,3,1,2,1,0,1,2,3,4,1, 
10/5/2017,10/5/2017,207.194.129.43,100,439,1,10/5/2017,R_1EjwQhY74M5h9Ku,49.25,-123.13330078125,anonymous,EN,150,7,1,1,1,1,2,2,5,1, ,1,1, , , , ,4,5,5,5,5,1,4,1,1,1,5,3,5,2,2,5, ,3,4,1,5,5,5,5,1,5,1, , , , ,1, , , ,"An excellent option. Even though I have my own car, I still use carsharing occasionally. It saved me recently when I locked my keys in my vehicle.", , , ,1, , ,3,4,2,2,1,1,1,1,1,2,2,3,1, 
10/5/2017,10/5/2017,199.60.19.66,100,533,1,10/5/2017,R_1GD2EhLPhqfG9x1,49.277893066406,-123.09080505371,anonymous,EN,150,4,1,3,1,1,1,1,1,1, ,1,1, , , , ,4,4,5,5,3,3,3,1,2,3,4,5,5,2,1,2, ,4,5,4,4,4,4,5,3,4, , , , , , , , , , , , ,1, , , ,3,2,1,3,1,1,1,1,1,1,1, ,1, 
10/5/2017,10/5/2017,50.67.249.47,100,928,1,10/5/2017,R_3n2vNImv2gejOsx,49.276901245117,-122.97610473633,anonymous,EN,138,5,5,3,1,1,1,2,1,1, , , , , , , ,1,1,1,5,5,4,1,2,2,1, ,5,5,1,1,2, ,1,1,1,5,1,1,1,1,1,1,1, , , , , , , ,"I don't really like the time/cost structure. Car owners don't judge making a trip for its cost. Each additional trip seems free, but that's not the perception for carsharing. It always seems so expensive compared to cycling or transit, even though I'm not spending 20-30 dollars per day to own a car. It's a perception problem. Perhaps you'll figure out a way around this?",1,1, , , , ,1,1,1,3,1,5,1,3,1,1,2,5,1, 
10/5/2017,10/5/2017,206.12.52.28,100,717,1,10/5/2017,R_xctDYJHYLwdeckF,49.463500976562,-122.82199859619,anonymous,EN,150,6,5,5,2,2,4,2,2,1, ,1,1, , , , ,2,5,5,4,5,3,1,1,2,5,5,4,4,1,1,1, ,5,5,5,5,5,3,5,5,5,2, , , , , , , , ,"Carsharing is amazing, and one of greatest benefits of living in a major city (as opposed to the suburbs, for example). I would love to see all of the various carsharing programs in Vancouver to continue to expand (both in fleet numbers and in home zone size/satellite parking). The A to B format of car2go and evo is great for short trips, but I'd also like to see more options and competitive pricing for day trips (i.e. modo is much better than car2go and evo for that, but it still tends to be a little too pricey to do regularly). 

I'd also love to see more electric cars in the carsharing service. Currently, I am considering the idea of buying my own electric car because even though I love the idea of not owning my own vehicle and being part of the carsharing community, my main priority is to reduce my carbon footprint. I think a private electric car would be better than shared gas cars .", , , , , ,1,2,1,2,4,1,2,1,0,1,1,3,4,1, 
10/5/2017,10/5/2017,70.66.165.129,100,622,1,10/5/2017,R_efUvLxRzkUnJYsh,48.449600219727,-123.41929626465,anonymous,EN,154,7,6,2,1,2,2,2,1,1, , , , , , , ,2,4,5,5,1,1,2, ,1,5,3,4,1,1,2,3, ,4,4,1,5,5,5,5,5,5,2, , , , , , , , , , , , ,1, , ,3,5,1,3,1,2,1,0,1,1,3,5,1, 
10/5/2017,10/5/2017,96.53.57.186,100,566,1,10/5/2017,R_2zCQrn1s4cWxs8C,49.286605834961,-123.1157989502,anonymous,EN,150,6,5,3,2,2,3,2,1,1, ,1,1, , , , ,4,5,5,5,4,4,1,1,1,5,5,4,4,2,2,2, ,4,4,4,5,5,5,5,4,5,2, , , , , , , , ,"I like having the options of 2-way and 1-way car sharing, as I use them both for different purposes. Car sharing definitely improves my quality of life!", , , , , ,1,2,2,2,3,1,2,1,0,1,2,2,5,1, 
10/5/2017,10/5/2017,70.67.105.53,100,412,1,10/5/2017,R_2Vt4d6oKBpaiM2x,48.419998168945,-123.30470275879,anonymous,EN,154,6,4,5,1,1,4,1,4,1, , , , , , , ,2,4,5,5,5,1,4,2,1,5,5,1,1,3,2,5, ,5,5,1,5,5,5,5,5,5,1, , , , ,1, , , ,I am in Victoria., ,1, ,1, , ,3,3,2,4,1,1,1,1,3,2,1,2,1, 
10/5/2017,10/5/2017,207.216.140.28,100,667,1,10/5/2017,R_3rMQdCqti2E5Twr,49.248001098633,-123.09130096436,anonymous,EN,150,4,1,6,1,2,3,1,1,1, , , , , , , ,3,1,1,1,1,4,1,2,1,5,5,1,1,2,2,4, ,1,3,3,2,3,3,3,3,3,2, , , , , , , , ,no, , , ,1, , ,1,6,1,4,1,1,1,0,1,2,1, ,1, 
10/5/2017,10/5/2017,50.92.74.23,100,845,1,10/5/2017,R_3JJGLc525bAgXTz,49.463500976562,-122.82199859619,anonymous,EN,150,4,5,3,1,1,4,2,1,1, ,1, , , , , ,2,3,5,5,2,3,4,1,1,5,5,3,4,2,1,1, ,2,3,4,4,2,5,4,2,2,1, , , , , ,1, , , , ,1, , , , ,3,3,1,3,1,2,1,0,3,1,2,5,1, 
10/5/2017,10/5/2017,24.68.97.34,100,685,1,10/5/2017,R_2Edfy8ZNUawk2wS,48.47770690918,-123.3657989502,anonymous,EN,154,5,2,3,1,1,2,2,1,1, , , , , , , ,3,5,5,5,3,1,1,2,2,5,4,2,2,1, ,2, ,2,3,5,5,4,5,5,5,4, , , , , , , , , , , ,1, , , , ,2,2,2,2,1,2,1,0,1,2,4,1,1, 
10/5/2017,10/5/2017,70.71.116.213,100,499,1,10/5/2017,R_31iNlHsnQAYVsmI,49.189407348633,-122.84539794922,anonymous,EN,149,6,1,6,1,2,3,2,1,1, , , , , , , ,1,3,4,5,1,4,5,1,2,4,5,1,2,2,2,2, ,4,5,5,5,5,5,3,1,5,2, , , , , , , , , , ,1, , , , ,1,1,2,4,1,1,1,0,1,2,1, ,1, 
10/5/2017,10/5/2017,209.53.79.137,100,928,1,10/5/2017,R_vU2tCcD0dWXqhd7,49.278793334961,-123.11389923096,anonymous,EN,138,7,1,7,4,2,2,4,2,1, , , , , , , ,2,3,5,5,3,3,3,2,2,4,3,3,4,3,2,4, ,5,5,5,5,5,5,5,5,5,1, , , , , , ,1,Can't afford it, ,1,1,1, , , ,1,1,2,3,1,1,1,0,1,2,1,2,1, 
10/5/2017,10/5/2017,207.23.166.157,100,391,1,10/5/2017,R_4TUPfUWmzmJe1EZ,49.25,-122.94999694824,anonymous,EN,138,7,1,7,1,1,2,2,1,1, ,1, , , , , ,4,3,4,5,3,5, ,2,2,4,4, ,2,1,2,4, ,3,1,2,4,3,1,4,1,4,2, , , , , , , , , , , , , , ,1,3,2,2,4,1,1,1,0,1,2,2, ,1, 
10/5/2017,10/5/2017,142.104.200.124,100,585,1,10/5/2017,R_1Km3Q3vfOCXtwTD,48.426696777344,-123.36550140381,anonymous,EN,154,4,7,3,3,2,3,2,1,1, , , , , , , ,1,5,3,5,2,4,1,1,1,4,2,1,4,3,1,1, ,1,1,1,4,4,4,5,4,5, , , , , , , , , , , , , , , ,1,3,2,2,2,1,2,1,0,3,1,2,3,1, 
10/5/2017,10/5/2017,69.172.163.174,100,631,1,10/5/2017,R_TkdR52YP5MX6T4Z,49.7001953125,-123.15599822998,anonymous,EN,158,3,1,2,1,1,2,3,3,1, , , , , , , ,5,5,3,5,4,1,3, ,2,4,5,3,4,2,1,5, ,3,3,1,3,5,5,4,4,4,1, , , , , , ,1,I live in Squamish now.,"There is less care of the cars taken by the users; 10 years ago, Modo cars were kept much cleaner (garbage, litter, mud), the gas tanks weren't left empty.  I often see Modo cars on logging roads they shouldn't be driven on (ie. should have a high-clearance vehicle).", ,1, , , , ,2,2,2,3,1,2,1,2,1,1,1,5,1, 
10/5/2017,10/5/2017,154.20.212.150,100,675,1,10/5/2017,R_3fDfWpFwTycZKqo,49.283294677734,-123.12979888916,anonymous,EN,150,7,7,2,1,2,2,2,2,1, , , , , , , ,5,3,4,5,1,1,4,1,1,5,5,4,5,2,1,2, ,2,3,2,5,4,4,4,4,4,1,1, , , , , , , ,I have noticed car sharing pricing rising a lot in the last few years and it is a concern.

I have reduced my use because of that., ,1, , , , ,2,4,1,3,1,1,1,0,1,2,2,4,1, 
10/5/2017,10/5/2017,24.244.32.212,100,688,1,10/5/2017,R_d6AaIHvt3I61UOZ,49.234405517578,-123.1450958252,anonymous,EN,154,7,1,1,1,2,2,1,1,1, , , , , , , ,3,1,5,5,1,1, ,2,2,5, ,1,1, ,2,3, ,1,1,3,5,6,5,5,5,1, , , , , , , , , ,I've never used carsharing in Metro Vancouver, , , , , ,1,3,2,1,1,1,2,1,0,1,1,2,4,1, 
10/5/2017,10/5/2017,24.84.48.221,100,376,1,10/5/2017,R_2rAhdW48mpfGvrk,49.248001098633,-123.09130096436,anonymous,EN,150,3,3,1,1,1,2,2,4,1, , ,1, , , , ,3,3,4,5,3,2,4,2,2,2,3,2,5,1,1,5, ,1,3,1,3,3,3,3,2,5,1,1, , , , , , , , , , ,1, , , ,2,3,1,3,1,2,1,1,2,2,2,3,1, 
10/5/2017,10/5/2017,173.183.78.110,100,370,1,10/5/2017,R_2wS4LVEvXkQcHBq,48.476501464844,-123.31449890137,anonymous,EN,154,7,1,1,1,1,1,4,4,1, , , , , , , ,3,5,3,5,5,1,3,1,1,5,4,1,1,4,1,1, ,1,1,1,1,3,4,3,5,4,1, , , , , , ,1,I bought a motorcycle.,"No, I don't live in Metro Vancouver.  This question is rude to those of us outside of Metro Vancouver.", , , , , ,1,1, ,4,3,1,2,1,3,1,1,4, ,1, 
10/5/2017,10/5/2017,64.251.87.250,100,448,1,10/5/2017,R_1ovTdTYpNzitobS,49.230194091797,-122.99520111084,anonymous,EN,150,3,7,3,1,2,3,2,1,1, , ,1, , , , ,5,4,5,5,4,1,1, ,2,3,4,1,5,1, ,2, ,5,5,5,5,5,5,5,3,5,2, , , , , , , , , ,1,1, , , , ,2,2,1,3,1,2,1,0,1,2,1,3,1, 
10/5/2017,10/5/2017,142.232.88.163,100,755,1,10/5/2017,R_3iqF24190VktgIU,49.247802734375,-122.99380493164,anonymous,EN,150,6,6,1,1,1,4,4,5,1, ,1,1, , , , ,4,5,5,5,5,5,1,1,1,5,5,5,4,1,1,2, ,4,4,1,4,5,5,5,5,5,1, , , , , ,1, , ,"Car sharing is awesome! The support provided by the City, and the numerous car-sharing options means that it is feasible for all sorts of people living in the City to not need to own a car (or a second car), and that's great for everyone!", , , ,1, , ,1,3,1,3,1,2,1,1,3,1,3, ,1, 
10/5/2017,10/5/2017,24.108.170.170,100,688,1,10/5/2017,R_2attIYPJ9Ankgab,48.416702270508,-123.36500549316,anonymous,EN,154,5,1,5,3,1,3,3,1,1, , , , , , , ,2,4,5,5,3,4,4, ,1,5,5,5,5,4,2,6,Car sharing is a suboptimal choice for me due to serious allergies and the inability to keep car share vehicles free of all allergens as I would with a private car.,4,4,4,4,5,5,5,4,5, , , , , , , , , ,"I would like to see the addition of vehicles that could be used to drive from downtown Victoria to Swartz Bay (and leave the vehicle there), cross as a foot passenger, pick up another car in Tsawassen ferry terminal, and be able to drive myself into downtown Vancouver (East Van or Kitsilano are my most likely destinations when making the crossing), leaving the car there until it was needed to return to the ferry... without incurring the cost of signing the car(s) out for the duration of my time in the city.", ,1, ,1, , ,1,2,2,3,1,1,1,0,1,2,1,2,1, 
10/5/2017,10/5/2017,50.64.66.1,100,713,1,10/5/2017,R_2R2npxJoYnJ8vg5,49.248001098633,-123.09130096436,anonymous,EN,150,6,7,3,2,2,3,2,1,1, ,1,1, , ,1, ,5,5,5,4,3,2,3,1,1,5,4,5,5,1,2,2, ,4,4,5,4,5,5,5,5,5,1,1, , , , , , , ,Would love to see the city be more supportive of carsharing by offering meters for free, , , ,1, , ,2,2,1,2,1,2,1,0,2,1,2,4,1, 
10/5/2017,10/5/2017,70.79.155.151,100,1050,1,10/5/2017,R_2eXbhktUiQuuZKq,49.249099731445,-123.20880126953,anonymous,EN,150,3,1,2,1,2,2,1,6,1, , , , , , , ,3,4,3,5,3,3,3,1,2,3,5,5, ,4, ,5, ,3,3,1,1,6,2,3,6,2,1, , , , , ,1, , , , , , ,1, , ,1,4,1,1,1,1,1,1,1,2,2,2,1, 
10/5/2017,10/5/2017,204.239.162.77,100,511,1,10/5/2017,R_vxlEaxnuCGdLKRH,49.249206542969,-123.11039733887,anonymous,EN,143,6,1,7,1,1,3,1,1,1, , ,1, , , , ,1,5,4,5,2,1,3,1,1,5,5,1,1,1,1,1, ,5,1,1,5,5,5,5,5,5,2, , , , , , , , ,"I love the accessibility to car sharing in New Westminster and I hope it expands into more municipalities, especially Burnaby (why doesn't EVO have a home zone there) and outside Metro Vancouver. It would be great for residents outside Metro to have access to these and not have to rely on owning a car (public transit is not as complete out there as it should be.)", , , , , ,1,1,3,1,4,1,1,1,0,2,1,2,4,1, 
10/5/2017,10/5/2017,184.69.23.194,100,334,1,10/5/2017,R_2ykJUHANI2i3xJK,48.426696777344,-123.36550140381,anonymous,EN,154,7,6,2,1,1,3,2,1,1, , , , , , , ,1,5,5,5,4,1,1,2,2,5,5,5,3,1,1,1, ,5,5,5,5,5,5,4,5,5,2, , , , , , , , , , , , , , ,1,2,1,2,3,1,2,1,0,1,2,3,3,1, 
10/5/2017,10/5/2017,174.6.228.156,100,744,1,10/5/2017,R_V2mn6OJhbLngfIt,49.248001098633,-123.09130096436,anonymous,EN,150,7,3,6,1,1,2,2,1,1, , , , , , , ,1,5,3,4,4,1,1,1,1,3,4,2,3,4, ,2, ,2,3,1,4,3,4,3,3,4, , , , , , , , , , ,1,1, ,1, , ,1,2,2,3,1,2,1,0,3,2,2, ,1, 
10/5/2017,10/5/2017,207.34.136.141,100,330,1,10/5/2017,R_6RLh5zCvJz5CZ7H,49.230194091797,-122.99520111084,anonymous,EN,138,7,3,7,1,1,3,1,1,1, , , , , , , ,3, , , ,1,1,1,1,1,5, ,1,1,1,2,1, ,5,5,5,5,5,5,5,5,5,2, , , , , , , , ,I love Modo, , , , , ,1,1,3,1,4,1,2,1,0,1,2,1,4,1, 
10/5/2017,10/5/2017,162.245.252.110,100,572,1,10/5/2017,R_2YJt2mqgN5FJBvz,49.141006469727,-122.85690307617,anonymous,EN,150,4,6,6,1,1,2,1,1,1, ,1,1, , , , ,4,5,5,4,4,1,2,1,1,5,5,5,2,1,2,3, ,4,4,5,4,5,5,5,5,5,1,1, , , , , , , ,It's been great and with different carsharing companies and models it provides great variety. Because of my Metro Vancouver carsharing memberships I have used a carshare in Victoria and considered doing it in Portland., , , , , ,1,2,4,1,3,1,1,1,0,1,1,3,5,1, 
10/5/2017,10/5/2017,24.80.114.131,100,918,1,10/5/2017,R_10Ov4ItWJ2uKH7i,49.29899597168,-123.14080047607,anonymous,EN,150,6,2,4,1,1,2,2,1,1, , , , , , , ,4,5,5,4,5,2,1,2,1,5,4,5,5,1,2,2, ,2,3,5,3,2,4,5,5,4,2, , , , , , , , ,"Because of where I currently live and my preference for walking, biking, using public transit, rather than driving, I tend to use carsharing only when I need to: travelling long distances, getting to to awkward places, travelling during odd times, when carrying baggage, making multiple trips, etc. It is generally a ""special"" trip - not my regular bread & butter transport.", , , , , ,1,3,3,2,3,1,2,1,0,1,2,1,2,1, 
10/5/2017,10/5/2017,24.86.129.71,100,730,1,10/5/2017,R_2COfIFlTh8YkISQ,49.255096435547,-123.06669616699,anonymous,EN,150,5,2,6,1,3,5,2,1,1, , , , , , , ,5,2,5,4,5,2,3, ,2,4,4,4,4,1, ,3, ,3,1,1,5,4,5,5,5,5,2, , , , , , , , , ,1,1, ,1, , ,3,3,1,4,1,1,1,0,1,1,4,6,1, 
10/5/2017,10/5/2017,108.172.21.40,100,756,1,10/5/2017,R_1K9nb6bGU1beXvE,49.260299682617,-123.14599609375,anonymous,EN,150,5,6,3,1,1,2,2,3,1, ,1, , , , , ,2,4,3,4,5,4,1,1,2,3,5,5,3,4,1,5, ,1,1,2,1,3,4,3,5,5,2, , , , , , , , ,We have an older cheap car. Car sharing gives us the option of not owning a second car for the situations when we need 2. It's also great to be able to use large/different/mission suited or snow tired car., , , ,1, , ,2,4,1,3,1,2,1,4,1,1,3,6,1, 
10/5/2017,10/5/2017,108.180.151.105,100,443,1,10/5/2017,R_AnerHYvasLV1UfD,48.476501464844,-123.31449890137,anonymous,EN,154,5,1,2,1,1,1,1,1,1, , , , , , , ,3,2,4,2,5,1,1,2,2,1,5,1,1,2,2,3, ,1,1,1,3,3,3,4,3,2,2, , , , , , , , , ,1,1,1,1, , ,1,4,1,4,1,1,1,1,1,2,1,1,1, 
10/5/2017,10/5/2017,108.171.131.166,100,361,1,10/5/2017,R_3fNr0SA7MBql0bb,42.015197753906,-87.990097045898,anonymous,EN,150,6,3,6,1,2,4,2,1,1, ,1, , , , , ,1,5,2,5,2,3,3,1,2,5,4,4,4,1,1,1, ,5,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , ,1,3,2,1,3,1,1,1,0,2,2,3, ,1, 
10/5/2017,10/5/2017,108.172.155.112,100,271,1,10/5/2017,R_1o4ROT8nCefZ88k,49.264602661133,-123.16479492188,anonymous,EN,150,6,5,4,1,2,2,3,1,1, ,1,1, , , , ,4,5,4,5,3,3,2,2,2,5,4,1,4,3,2,3, ,2,3,1,4,3,5,3,5,5,2, , , , , , , , ,Proud that Vancouver is the #1 city in the world for car-share usage., , , , , ,1,3,3,1,3,1,1,1,0,1,2,2,2,1, 
10/5/2017,10/5/2017,209.52.88.41,100,313,1,10/5/2017,R_22FfdKfNv0pbmeU,49.25,-123.13330078125,anonymous,EN,150,7,2,7,1,2,2,3,2,1, , ,1, , , , ,2,3,5,4,5,2,1,1,1,5,3,5,4,2,1,2, ,4,1,4,3,5,4,5,2,5,2, , , , , , , , , , , , ,1, , ,3,3,1,4,1,2,1,0,1,2,3,4,1, 
10/5/2017,10/5/2017,206.87.188.153,100,411,1,10/5/2017,R_1daWUieHwdHkKku,48.426696777344,-123.36550140381,anonymous,EN,154,7,5,5,1,1,2,2,1,1, , , , , , , ,1,5,4,5,2,4,1,2,2,4,5,5,5,1,2,3, ,2,1,4,4,5,5,4,5,5,2, , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,0,1,2,2, ,1, 
10/5/2017,10/5/2017,142.58.21.40,100,424,1,10/5/2017,R_qCMoM8u290c9qSt,49.25,-122.94999694824,anonymous,EN,150,6,1,4,1,2,2,2,1,1, , , , , , , ,1,4,5,5,3,4,2, ,2,5,5,2,4,2,2,3, ,3,4,5,5,4,5,4,3,4,2, , , , , , , , , , ,1, , , , ,1,1,1,4,1,1,1,0,1,2,2,2,1, 
10/5/2017,10/5/2017,206.75.245.116,100,576,1,10/5/2017,R_Rk0PEUK3ZUUio13,51.104705810547,-114.11479949951,anonymous,EN,150,6,6,4,1,2,2,2,1,1, , ,1, , , , ,5,4,5,4,4,1,1,1,1,5,5,3,3,4,2,3, ,3,2,4,2,5,3,5,5,5,1,1, , , , , , , , , , , ,1, , ,3,4,2,3,1,2,1,0,2,2,2,3,1, 
10/5/2017,10/5/2017,24.86.156.21,100,563,1,10/5/2017,R_3M6a9AWaMjZwejX,49.248001098633,-123.09130096436,anonymous,EN,150,4,1,7,1,2,3,2,2,1, , , , , , , ,1,4,5,5,3,3,2,2,2,5,4,1,1,3,1,1, ,3,4,3,5,4,3,4,3,4,2, , , , , , , , , , ,1,1, , , ,3,3,2,4,1,1,1,0,1,2,2,3,1, 
10/5/2017,10/5/2017,137.82.200.223,100,466,1,10/5/2017,R_9mLEThy260R00qR,49.463500976562,-122.82199859619,anonymous,EN,150,7,1,7,2,2,3,2,1,1, ,1, , , , , ,2,3,3,5,3,5,1,1,2,1,1,1,5,1, ,2, ,3,4,1,2,6,6,6,6,6,2, , , , , , , , , , , , , , ,1,2,2,1,4,1,2,1,0,1,2,2,4,1, 
10/5/2017,10/5/2017,24.84.147.124,100,612,1,10/5/2017,R_3OcSIkP5ASJNrpb,49.279495239258,-123.06669616699,anonymous,EN,150,7,4,2,1,2,3,2,1,1, ,1,1, , , , ,3,5,5,5,1,1,1,1,1,5,5,5,5,1,2,3, ,2,2,4,4,4,4,4,5,4,1,1, , , , , , , ,It's disappointing when there's no available car nearby and I need one - makes me lose a little confidence in the concept.

Also I wonder sometimes if the pay-by-minute notion encourages less careful driving. I know I go faster than I normally would some times to keep the cost down., , , , , ,1,2,4,1,3,1,3,1,0,1,2,2,2,1, 
